# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.4984  	-0.330608  	0.00041687 	0.000271249	0.000574758	0.881665   	-0.297232  
  2.5002  	-0.328605  	0.00042076 	0.000273747	0.000580111	0.880578   	-0.295635  
  2.502   	-0.326604  	0.000424581	0.0002762  	0.000585369	0.87951    	-0.294036  
  2.5038  	-0.324605  	0.000428335	0.00027861 	0.000590535	0.878462   	-0.292435  
  2.5056  	-0.322606  	0.000432023	0.000280976	0.000595609	0.877432   	-0.290834  
  2.5074  	-0.32061   	0.000435646	0.000283299	0.000600592	0.876422   	-0.28923   
  2.5092  	-0.318614  	0.000439203	0.00028558 	0.000605487	0.87543    	-0.287626  
  2.511   	-0.31662   	0.000442698	0.000287819	0.000610293	0.874456   	-0.28602   
  2.5128  	-0.314627  	0.000446129	0.000290016	0.000615013	0.8735     	-0.284413  
  2.5146  	-0.312635  	0.000449498	0.000292174	0.000619647	0.872562   	-0.282805  
  2.5164  	-0.310645  	0.000452806	0.000294291	0.000624197	0.871641   	-0.281195  
  2.5182  	-0.308656  	0.000456053	0.000296368	0.000628663	0.870737   	-0.279584  
  2.52    	-0.306668  	0.000459241	0.000298407	0.000633047	0.869851   	-0.277972  
  2.5218  	-0.304682  	0.00046237 	0.000300408	0.00063735 	0.868981   	-0.276358  
  2.5236  	-0.302697  	0.000465441	0.00030237 	0.000641573	0.868128   	-0.274743  
  2.5254  	-0.300713  	0.000468455	0.000304295	0.000645718	0.867291   	-0.273127  
  2.5272  	-0.298731  	0.000471413	0.000306183	0.000649784	0.866471   	-0.271509  
  2.529   	-0.29675   	0.000474315	0.000308035	0.000653774	0.865666   	-0.26989   
  2.5308  	-0.29477   	0.000477162	0.000309852	0.000657688	0.864876   	-0.26827   
  2.5326  	-0.292792  	0.000479955	0.000311633	0.000661527	0.864102   	-0.266648  
  2.5344  	-0.290815  	0.000482695	0.000313379	0.000665293	0.863344   	-0.265025  
  2.5362  	-0.288839  	0.000485382	0.000315091	0.000668987	0.8626     	-0.263401  
  2.538   	-0.286864  	0.000488018	0.00031677 	0.000672609	0.861871   	-0.261776  
  2.5398  	-0.284891  	0.000490602	0.000318415	0.000676161	0.861156   	-0.260149  
  2.5416  	-0.282919  	0.000493136	0.000320027	0.000679643	0.860456   	-0.258521  
  2.5434  	-0.280949  	0.000495621	0.000321607	0.000683057	0.859769   	-0.256891  
  2.5452  	-0.278979  	0.000498056	0.000323155	0.000686404	0.859097   	-0.255261  
  2.547   	-0.277011  	0.000500444	0.000324672	0.000689684	0.858438   	-0.253629  
  2.5488  	-0.275045  	0.000502784	0.000326159	0.000692899	0.857793   	-0.251995  
  2.5506  	-0.273079  	0.000505077	0.000327614	0.000696049	0.857161   	-0.250361  
  2.5524  	-0.271115  	0.000507324	0.00032904 	0.000699136	0.856542   	-0.248725  
  2.5542  	-0.269152  	0.000509526	0.000330437	0.00070216 	0.855936   	-0.247088  
  2.556   	-0.26719   	0.000511683	0.000331804	0.000705123	0.855342   	-0.24545   
  2.5578  	-0.26523   	0.000513796	0.000333143	0.000708025	0.854761   	-0.24381   
  2.5596  	-0.263271  	0.000515866	0.000334454	0.000710868	0.854192   	-0.242169  
  2.5614  	-0.261313  	0.000517893	0.000335737	0.000713651	0.853636   	-0.240527  
  2.5632  	-0.259357  	0.000519878	0.000336993	0.000716377	0.853091   	-0.238883  
  2.565   	-0.257401  	0.000521822	0.000338222	0.000719045	0.852558   	-0.237239  
  2.5668  	-0.255447  	0.000523725	0.000339424	0.000721658	0.852036   	-0.235593  
  2.5686  	-0.253494  	0.000525587	0.000340601	0.000724215	0.851526   	-0.233946  
  2.5704  	-0.251543  	0.000527411	0.000341752	0.000726717	0.851026   	-0.232297  
  2.5722  	-0.249593  	0.000529195	0.000342878	0.000729167	0.850538   	-0.230647  
  2.574   	-0.247644  	0.000530941	0.000343979	0.000731563	0.850061   	-0.228996  
  2.5758  	-0.245696  	0.00053265 	0.000345056	0.000733908	0.849594   	-0.227344  
  2.5776  	-0.24375   	0.000534321	0.000346109	0.000736201	0.849137   	-0.22569   
  2.5794  	-0.241804  	0.000535956	0.000347139	0.000738445	0.848691   	-0.224036  
  2.5812  	-0.23986   	0.000537555	0.000348145	0.000740639	0.848255   	-0.22238   
  2.583   	-0.237918  	0.000539119	0.000349129	0.000742785	0.847828   	-0.220722  
  2.5848  	-0.235976  	0.000540649	0.00035009 	0.000744883	0.847412   	-0.219064  
  2.5866  	-0.234036  	0.000542144	0.00035103 	0.000746933	0.847005   	-0.217404  
  2.5884  	-0.232097  	0.000543605	0.000351947	0.000748938	0.846607   	-0.215743  
  2.5902  	-0.230159  	0.000545034	0.000352844	0.000750897	0.846219   	-0.214081  
  2.592   	-0.228223  	0.00054643 	0.000353719	0.000752812	0.84584    	-0.212417  
  2.5938  	-0.226287  	0.000547795	0.000354574	0.000754683	0.84547    	-0.210753  
